
[SpecTaroscoPy — PES image]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- Info ---
User
Load File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/Si0006.txt
Save File Path	/Users/ryotaro/Documents/実験データ/SpecTaroscoPy/SpecTaroscoPy/examples/DA30/STPy_6_5_0_PESImage/Si0006_EDCs_EF.txt
Total Actual Scans	10
X Label	Binding Energy (eV)
Y Label	$k_{\parallel} \ \mathrm{(\AA^{-1})}$
Z Label	Intensity (cps)
X Min	-0.11
X Max	4.89
X Step	0.01
Ek Offset	0.0
Y Min	-0.626041
Y Max	0.605373
Y Step	0.001774
Ang or Posi Offset	0.0
MCP Function Path	None
--- Axis Conversion ---
Photon Energy	None
Applied Voltage	0.0
kinetic Energy at Fermi Level	16.89
Secondary Electron Cutoff	None
--- EDCs Stacking ---
Y Slice Center	0.576983 0.521978 0.466972 0.411967 0.356961 0.3019555 0.24695 0.191944 0.136939 0.081933 0.026928 -0.028078 -0.083083 -0.138089 -0.193094 -0.2481 -0.303105 -0.358111 -0.4131165 -0.468122 -0.523128 -0.578133
Z Offset EDCs	0.0 -400.0 -800.0 -1200.0 -1600.0 -2000.0 -2400.0 -2800.0 -3200.0 -3600.0 -4000.0 -4400.0 -4800.0 -5200.0 -5600.0 -6000.0 -6400.0 -6800.0 -7200.0 -7600.0 -8000.0 -8400.0

[SpecTaroscoPy — Second Derivative]
Author	R Nakazawa
Contact	nakazawa@ims.ac.jp
Version	6.5.0
--- info ---
User	
File	Si0006_EDCs_EF.txt
Smoothing Method	Savitzky-Golay
Smoothing Params	2.0 21.0 21.0
Intensity Offset	

DATA:
EF_Si0006_EDCs2Der	Si0006_EDCs_0.5772Der	Si0006_EDCs_0.5222Der	Si0006_EDCs_0.4672Der	Si0006_EDCs_0.4122Der	Si0006_EDCs_0.3572Der	Si0006_EDCs_0.3022Der	Si0006_EDCs_0.2472Der	Si0006_EDCs_0.1922Der	Si0006_EDCs_0.1372Der	Si0006_EDCs_0.0822Der	Si0006_EDCs_0.0272Der	Si0006_EDCs_-0.0282Der	Si0006_EDCs_-0.0832Der	Si0006_EDCs_-0.1382Der	Si0006_EDCs_-0.1932Der	Si0006_EDCs_-0.2482Der	Si0006_EDCs_-0.3032Der	Si0006_EDCs_-0.3582Der	Si0006_EDCs_-0.4132Der	Si0006_EDCs_-0.4682Der	Si0006_EDCs_-0.5232Der	Si0006_EDCs_-0.5782Der
4.36	3.6384489624045664e-13	-0.1208617226397024	0.12297768670765663	0.12381996828904107	0.11465972826391635	0.07914769373940089	-0.11313817226789524	-0.11614702572023816	0.11113142453859837	0.22895782009578625	0.1134191343607256	0.022790537692060298	-0.16265136670708102	0.02658441454423155	-0.05356945288622228	-0.02028767998655212	-0.21795280754625423	0.15642668376133884	-0.013387943330855023	-0.2523489450422005	0.010584540357305272	-6.395850137935108e-08
4.35	2.5221678635882057e-12	-0.11978499467862491	0.10036230552100278	0.12153127578341127	0.10492435183394377	0.06368455363590897	-0.12690068856016978	-0.13154124176352866	0.09908803613549821	0.19944401608955786	0.11210063569399153	0.028353464575360476	-0.16220476687550445	0.035153324701525435	-0.05324402469821621	-0.014182303247224581	-0.19773731799213579	0.17492706676307535	-0.021210256813049	-0.28821497708105426	0.013239987857343039	-2.1593782461387305e-07
4.34	5.552753492259443e-12	-0.11754551320004225	0.07603394647301798	0.11825076290415382	0.09342505787478217	0.04513238008772191	-0.1381589236340517	-0.1433030962725752	0.08621449871395725	0.16876849263144322	0.10814257727017207	0.03166036835096975	-0.15776946374415957	0.04270067826575996	-0.0513522235092978	-0.004811523019611741	-0.17854637635142012	0.19083459578541806	-0.030029772720951087	-0.3204199520762927	0.01612538565264554	-4.077965868246817e-07
4.33	9.284948416359745e-12	-0.11449940237343981	0.050683405117951	0.1139141405538453	0.0803123189880921	0.023761730153808003	-0.14650703329553494	-0.15072231925194046	0.07266663740546164	0.1375098700862054	0.10160173388217686	0.032363045307164384	-0.14929640753058493	0.049019216916804	-0.04824345359418203	0.0074803311193818445	-0.16128772503944333	0.20413702816208001	-0.04003974609912575	-0.3482779481967384	0.01909075401619642	-6.375800291433175e-07
4.32	1.3261957318327208e-11	-0.11099321522151229	0.025043472349580043	0.10849206165323722	0.06575873418688616	-5.014700812466799e-05	-0.15163239183877408	-0.15322571437872057	0.05859036576137555	0.1062162040432213	0.09267897799534808	0.03025866216853501	-0.1368285269867613	0.05396552258645215	-0.044330970042011586	0.022184090709657767	-0.14671130115883102	0.21487964884190092	-0.05135668930489601	-0.3712027542423755	0.02196718323004898	-8.994502135607161e-07
4.31	1.666678893785005e-11	-0.10734477878963844	-0.00014060135245586025	0.10200341253104739	0.049962386105278256	-0.025826073209742617	-0.1533319638738817	-0.15040842582925507	0.04412156751934049	0.07539303402211317	0.08171344862975616	0.02530486541331811	-0.120506462256742	0.05746319070786399	-0.040068085547204646	0.03864362556444689	-0.1353729863066917	0.22314731448358316	-0.064001219007082	-0.3887231245926728	0.0245750295390188	-1.1828392322395078e-06
4.3	1.828620302376086e-11	-0.10382631432283063	-0.024142475167593602	0.09452627337026343	0.03314986617959903	-0.05299923097527426	-0.1515234126617031	-0.14205880638385793	0.02938707683719599	0.04549384673850909	0.06916781952932638	0.017626761408763514	-0.10057214140996962	0.059502110118557994	-0.03592150277339101	0.05608180333706514	-0.12760916795144794	0.22904522392096283	-0.07788438463526859	-0.4004950270202414	0.026733118645123177	-1.4716906380596328e-06
4.29	1.6543589213319404e-11	-0.10065075962143055	-0.046286584119940244	0.0862053888526475	0.015578471070654132	-0.08092682035501753	-0.1462502852483567	-0.1281755657009569	0.014506467668041978	0.016913059258314433	0.05560529723979357	0.007515284490068552	-0.07736971751955934	0.06013386269054877	-0.03234334815351758	0.07363344077774059	-0.12352352792422039	0.23268007520519518	-0.09280053084216888	-0.406310542627466	0.02826850080507004	-1.743870675433652e-06
4.28	9.634396624893059e-12	-0.09796202220887551	-0.06597904757427386	0.0772551928277494	-0.0024628722681825366	-0.10890680539128539	-0.13768095939062164	-0.10897620997053536	-0.0004056797267821821	-0.010018511207391612	0.04165953186682714	-0.004583068368702925	-0.05134342136736336	0.05946350284682467	-0.029743599899148876	0.0903837479659444	-0.1229867611968416	0.2341432372338943	-0.1084273708352157	-0.40610313568771517	0.029026257241707043	-1.9708427896039768e-06
4.27	-4.205312802210058e-12	-0.09582964982494957	-0.0827361141342351	0.06795771820958407	-0.020654309714103647	-0.13619735274346567	-0.12610140262228242	-0.0848961686010341	-0.01523738009666431	-0.03503584480196764	0.0279991116109386	-0.018084698985319392	-0.023031965922996278	0.05763821834696614	-0.02846460877654522	0.10541042742113405	-0.12564917466607994	0.2334974089672528	-0.12433352508369921	-0.3999490769340923	0.028878838757740333	-2.1177079819916106e-06
4.26	-2.6277854384132576e-11	-0.09424814318673214	-0.09620865611211116	0.05865507643002843	-0.03864763410433625	-0.16203844527788647	-0.11190215617884292	-0.05657842353605247	-0.029877042300967105	-0.057939840086675076	0.015288704582360424	-0.032294692865662	0.006940745186085451	0.0548335949167722	-0.028759311430064827	0.11782734718232746	-0.13096535920973906	0.23076795618203505	-0.1399933423991513	-0.38806488599334443	0.02773442627756939	-2.1437185265367936e-06
4.25	-5.6852618263197085e-11	-0.09314088787787966	-0.10620131216242612	0.04973658454770202	-0.05607083333165974	-0.18567503612021596	-0.09556029175587355	-0.02485389469495658	-0.044211758039864435	-0.07859570737724653	0.004149182169754795	-0.04643865611183173	0.0378787197188899	0.051238396976913236	-0.030774553551935924	0.12682758871264355	-0.1382294002567619	0.2259396954914621	-0.1548084059740802	-0.37080077136184286	0.02554384052609393	-2.0033719192949797e-06
4.24	-9.447943946591429e-11	-0.0923684199851067	-0.11268505724967781	0.04162102649692656	-0.07253457944227648	-0.20638100996444564	-0.07761737904237975	0.009286734632297566	-0.05812630989402123	-0.09693002170166665	-0.004880818386169494	-0.05969902226678414	0.06903071896948632	0.0470389063871437	-0.034540643021955475	0.13172365449568701	-0.14661848134755928	0.2189594443174201	-0.16813472661209516	-0.3486301583338616	0.02230559018337086	-1.6481841920055828e-06
4.23	-1.3526502696446046e-10	-0.09174045943363751	-0.11580226243495417	0.03473492912334564	-0.08764051072756729	-0.22348314951079828	-0.05865472989322029	0.04472866871523706	-0.07150304533604412	-0.11292678857046212	-0.011379471004943298	-0.07125405388543982	0.09961052483001254	0.042403912644005004	-0.03996784152198529	0.13198269692333042	-0.15524229756792352	0.20974424242726286	-0.17931424695956366	-0.3221354905119256	0.018068730953185508	-1.0292253885575345e-06
4.22	-1.7224174323083876e-10	-0.09103092588188133	-0.11586364303852292	0.02948808059866792	-0.10099104353528787	-0.23638425769757987	-0.03926733216519551	0.08027468532682747	-0.08422267462356103	-0.12662283090458004	-0.015070243995893406	-0.08031765160947657	0.12882008523629906	0.0374714336660702	-0.046850065912451555	0.12725484563276268	-0.16319539300729957	0.19819469512185606	-0.18770899497252458	-0.2919906134939936	0.012933311983442941	-1.0047371108760625e-07
4.21	-1.9501022700635636e-10	-0.08999499476955464	-0.11333687644875567	0.026247791468790638	-0.11220034869839424	-0.24458456913802706	-0.02003794435574946	0.11469111880725791	-0.09616596180339343	-0.13810274538499812	-0.015842387880496744	-0.08617806425434082	0.15587477751216738	0.03233815955474029	-0.05487562389967593	0.11739304549919893	-0.16960939947551879	0.18421244708363815	-0.1927360392490698	-0.25894018759595383	0.007048304952308904	1.1769925288524852e-06
4.2	-1.898813127965829e-10	-0.08838714052906482	-0.10882709644468491	0.025313575221815654	-0.12090605542246635	-0.2477006064553109	-0.0015127895484283727	0.14675618422828052	-0.10721619339267363	-0.1474935882546049	-0.013761985934934273	-0.08823368058168057	0.18002982676998158	0.027052447588800987	-0.06364435859873652	0.10246323780236821	-0.17370221307879774	0.1677204449438534	-0.1939013060250545	-0.22377670675308536	0.0006070374294600001	2.829995181346716e-06
4.19	-1.4076572209052274e-10	-0.08597907153520623	-0.10304990687586724	0.02689398859357084	-0.12678119911257113	-0.24548069785788584	0.01581983485587557	0.17530855627842357	-0.1172622369621763	-0.15495935957898155	-0.009072683521111458	-0.08602425681218051	0.20060675701205355	0.021611468206685913	-0.07269016904774617	0.08274421265014098	-0.174821378419324	0.1486843848485364	-0.1908303358059129	-0.18731582731601293	-0.006159719734298186	4.8675398638061245e-06
4.18	-3.104708156129124e-11	-0.0825764855423472	-0.09679798103505277	0.031087313253181037	-0.12954591148078975	-0.23781647215210455	0.031546918146489134	0.19929408132367143	-0.12620194661784012	-0.16069527012211893	-0.0021858345602083773	-0.07925618194397543	0.21701864816134275	0.01596282123549031	-0.08150753283993595	0.058717002579783184	-0.17247934289062528	0.1271335943546319	-0.1832941844085667	-0.15037082295168602	-0.012992738198698284	7.274546384735218e-06
4.17	1.5339066680953492e-10	-0.07803366190566408	-0.09090269882091206	0.037867579960135345	-0.12897836059448764	-0.22474978432862258	0.04534322508229138	0.21780856383870173	-0.13394563787534253	-0.16492170699595476	0.006339548621781432	-0.06782068880653469	0.22879293463282124	0.01001062676769493	-0.08958040505112308	0.03104424501958647	-0.16637876900381343	0.10317957875543016	-0.17122890209387265	-0.11372707108995428	-0.01961500702016039	1.0005271537078907e-05
4.16	4.1994016110590893e-10	-0.07226505078777734	-0.08619259735803553	0.04707714257367002	-0.12492448258947775	-0.20647469427365195	0.05697838965224378	0.23013472713429906	-0.14041934265080158	-0.16787777220113753	0.01582602323088622	-0.05180426355715895	0.23559051806986986	0.003625766921572904	-0.09641172085142102	0.0005404832501199053	-0.1564267160099746	0.07703057383176315	-0.1547473433372204	-0.07811753332316584	-0.025743619082042812	1.2976758870281052e-05
4.15	7.640139547952408e-10	-0.06525321020377817	-0.08345064968474958	0.05842661967585627	-0.1173061009988885	-0.18333431592216698	0.06631843987543107	0.23577169644218543	-0.1455675664371654	-0.16981425924225846	0.025514525915411923	-0.031490869853115555	0.23722008221420765	-0.003340363468197438	-0.1015516974772197	-0.03186512908990835	-0.14273718203952512	0.04900068261773072	-0.13414245203713904	-0.04420020931536328	-0.03110232105248123	1.6062742143517355e-05
4.14	1.1631926878131067e-09	-0.057052668757307856	-0.0833725210199816	0.07150256059020421	-0.10612709765214845	-0.1558125647190991	0.0733219344992051	0.23445567877925555	-0.14935530319752388	-0.1709859624970136	0.03460668499138819	-0.00735596539539074	0.23364669152445572	-0.011039523184223299	-0.104623218478622	-0.06517183319294872	-0.1256221887331037	0.01951251339411897	-0.10988161331979995	-0.01253851656400684	-0.035434135262681465	1.9088519025509804e-05
4.13	1.5715513663173567e-09	-0.04778953987064938	-0.08652797125196798	0.08578269071358591	-0.09147737574519965	-0.12452104714733991	0.07803122994184264	0.2261709039607922	-0.15176911624189415	-0.17164328048366428	0.04231019580066686	0.019947368742549543	0.22499401847113631	-0.01960886186665789	-0.10534278200168501	-0.09835377085005348	-0.10557224974206747	-0.010907341985813446	-0.08259213889917305	0.016414527616149144	-0.03851344787399036	2.1827392680318942e-05
4.12	1.9152993324247525e-09	-0.037656963433704504	-0.09332747215432846	0.1006580826455945	-0.07353443714970354	-0.09018154650919996	0.08055969375470795	0.2111503271359254	-0.15281716096555442	-0.17202316980007026	0.047884607942762614	0.04960955376327547	0.21153986108180334	-0.029153035879744493	-0.10353578799086449	-0.1304075806862386	-0.08322765598768456	-0.04164016945617277	-0.053038429928648156	0.042327573541342645	-0.04015697451084854	2.399934344067464e-05
4.11	2.091208779791434e-09	-0.026906689206867895	-0.10399588916982339	0.11546112002315567	-0.05256247674105907	-0.05360475211429616	0.08107591990886931	0.18986605474913176	-0.15252810310008158	-0.17233962383537005	0.050684823133821055	0.0806919927296974	0.1937049657097134	-0.03972757548783079	-0.09914530768025998	-0.16039860661564376	-0.05934249816363035	-0.07199400946501555	-0.022091814434304524	0.06499708442544261	-0.0402330614690829	2.5272632189223115e-05
4.1	1.9695531184346566e-09	-0.015837330088899648	-0.11855474882250405	0.1294977044661323	-0.02890897213342214	-0.015666043197342105	0.07978616590784782	0.16300992096356026	-0.15094896877803876	-0.17277397862659427	0.05019971881168317	0.11215978558291795	0.17203553982565722	-0.051324843312585244	-0.09223389844359531	-0.18750330905771762	-0.0347437025794477	-0.10122873366688623	0.009305538265039104	0.08434800655774666	-0.03866885534817932	2.526904219904465e-05
4.09	1.4033441610750111e-09	-0.004779989832229603	-0.1368141906505116	0.14208183320690182	-0.0029988155789624216	0.022720735316653418	0.07691631152937362	0.13146508820432246	-0.1481420445036008	-0.17346547300644488	0.04608358869421636	0.14291839845319032	0.14718020174237267	-0.0638637922288865	-0.08297846890880578	-0.21104567259541795	-0.010287563098785313	-0.1285860610203997	0.04018088914804707	0.10042886325788913	-0.035454972790107675	2.3573427909503214e-05
4.08	2.454510883588256e-10	0.0059178999057962756	-0.15837520930045912	0.15257047039565919	0.024673905330502066	0.06063048838311147	0.07269462910593916	0.09626995203410615	-0.1441810205661227	-0.1745025971183054	0.03817851062325417	0.17185289929309988	0.11986244493360232	-0.07718450540536992	-0.07165863409736062	-0.23052572991505826	0.013183698469731553	-0.15332288485240042	0.06957340458103545	0.11340144362236515	-0.030647419837832146	1.9748149013500122e-05
4.07	-1.625387675244323e-09	0.015909619932969576	-0.18264225550626634	0.16039656551521375	0.05355631991906762	0.09715403230819675	0.06733655689504303	0.05857597729254849	-0.1391466354570241	-0.17591583851594805	0.026526288303585943	0.1978683190021968	0.09084997143580154	-0.09104819473006387	-0.058639399853859686	-0.24563875256961865	0.034882916296709254	-0.17474601759832353	0.09657670975573751	0.1235255346296924	-0.02436664113904108	1.3352819375744002e-05
4.06	-4.269659310974897e-09	0.02486614406957699	-0.20884571486809023	0.16509814542143886	0.0830491766579371	0.1314241810189003	0.06103248748334522	0.01960136231153342	-0.1331221270384617	-0.17767246634662115	0.011369233568046866	0.21992969441018317	0.060922451954468215	-0.10514296551178859	-0.04434935443350696	-0.2562841696975795	0.05411432925743043	-0.19224631667341896	0.12037936389927495	0.13113941171306465	-0.016793716022956318	3.9695881059608916e-06
4.05	-7.644761733012813e-09	0.03249215203261713	-0.23607325285462366	0.16634162002944208	0.11252099222602396	0.16263981185630882	0.053939335077188844	-0.019417392261175337	-0.12618882504688145	-0.17967397258166784	-0.006860279236377664	0.2371003914818175	0.030839384291795113	-0.11909524955905226	-0.029255801723650166	-0.262563837027443	0.0703034843963053	-0.20533014340389855	0.14030118300254912	0.1366370416978384	-0.008163854288111949	-8.766106771368687e-06
4.04	-1.155869290023164e-08	0.038540245520650274	-0.2633085347997337	0.16393778356743383	0.14132366600446744	0.19008708814942565	0.04617634640797519	-0.057273852896713606	-0.11842222654976808	-0.18175671014051886	-0.027560886880081625	0.24857738805224017	0.0013097366812644395	-0.13248639366557313	-0.01383843000979823	-0.2647698581025111	0.08301934836956093	-0.2136462282838636	0.1558235283590932	0.1404431470821237	0.0012425276171388333	-2.512971044502636e-05
4.03	-1.5625425947195697e-08	0.04282265938003604	-0.2894754295230655	0.15784944247329236	0.16880923981145202	0.21315717729311245	0.03782529082516817	-0.09283782634915383	-0.1098888799707538	-0.18369613133387475	-0.0499927092251653	0.2537223096020682	-0.027035024741621783	-0.14487349605343525	0.001436835745693088	-0.26336272436191166	0.09198780458947908	-0.2170062624874447	0.1666119724734756	0.14298741793260206	0.011110755946093676	-4.526744088431201e-05
4.02	-1.923004807955038e-08	0.04521991399518299	-0.3134855086146331	0.1481901285374363	0.19434744148082927	0.2313599931225383	0.028934829097096326	-0.12509732676119256	-0.1006443642993986	-0.18521484176122271	-0.07331543772244231	0.25208715385502956	-0.05366311128534562	-0.15581323892234877	0.016142202475180056	-0.2589410583286167	0.09709626407087057	-0.21539789159942302	0.17253013304392084	0.14467922619786577	0.021104387137098612	-6.91531222641056e-05
4.01	-2.1513948480482133e-08	0.045686032375613195	-0.3342864783610935	0.1352139271673991	0.21734360632513017	0.2443336978088837	0.019528541159530732	-0.15319454755487527	-0.09073258942459006	-0.1859944548159831	-0.09663181829884593	0.24343380572096862	-0.07815865189766669	-0.1648871978968316	0.029909155700096335	-0.25220468573286325	0.098389658079725	-0.208989229258151	0.1736439114845041	0.14588419023121446	0.030878677202631266	-9.654364650279568e-05
4.0	-2.139193615516885e-08	0.04425013494336838	-0.35090913826113024	0.11929702759252336	0.23725652307703626	0.2518499080410379	0.009615813141550689	-0.17645435432140744	-0.08018656378578726	-0.18569097490743047	-0.11903400486778537	0.22774662962140724	-0.10023120808159547	-0.17172694113028797	0.04244518272869868	-0.24391310370049268	0.0960585767278701	-0.19812450669931536	0.1702158619400791	0.1469038526376778	0.040094435510187765	-0.0001269352041110776
3.99	-1.7613646037219787e-08	0.04101441587596355	-0.36251055136503396	0.10091214558278239	0.2536157027093111	0.2538147496206591	-0.0007954365839566435	-0.19440418955301197	-0.0690306805861951	-0.18395317146158163	-0.1396501145523814	0.20523762866207562	-0.11971817265623486	-0.17603717786656148	0.0535451820612991	-0.23484163503928812	0.09042074004784695	-0.183310996539376	0.1626899245883351	0.14795957504748003	0.04843165320609444	-0.00015952285268859987
3.98	-8.88040164785936e-09	0.0361486869221892	-0.3684113312906163	0.08059744288863158	0.26603752330774455	0.2502660813696025	-0.011685357920725892	-0.20678470486549827	-0.057284468627671004	-0.1804431507815707	-0.1576883347399587	0.1763438770437631	-0.13658008711055913	-0.1776152862584297	0.06309702817389962	-0.2257376522423158	0.08189731316477378	-0.16519786168240103	0.1516672567427122	0.1491815269101835	0.05560231328825971	-0.00019316635585728362
3.97	5.974682697511558e-09	0.0298818390000406	-0.3681252847988503	0.05892193864070805	0.27423966708281	0.24136735282320387	-0.023009321113107717	-0.2135508896381566	-0.04496764430533062	-0.1748581095217503	-0.17247611237635851	0.14171716123786382	-0.15088933712536345	-0.1763657423316829	0.07108114381986752	-0.2172792158581558	0.07098578863815419	-0.1445480502106875	0.1378743606396995	0.1506033643019009	0.061361833501514695	-0.0002263654917863344
3.96	2.7741579147337456e-08	0.02249071134454539	-0.3613800763624795	0.03644965067886119	0.278053242899432	0.22739866259166774	-0.034686813984478704	-0.21486392356081296	-0.03210619404535464	-0.16695208127649153	-0.1834922842507467	0.10220600415757986	-0.16281308242923842	-0.17230827634435286	0.07756431299321775	-0.2100383048635308	0.05823124873353436	-0.12220475502650174	0.12212511314930907	0.15216287527903205	0.06551866186397248	-0.00025724816274038547
3.95	5.653025382513811e-08	0.014286967108972703	-0.3481280757429204	0.013704802062193266	0.27743198614027165	0.20874564073000101	-0.04659315751857207	-0.21107442096811724	-0.01873911846379883	-0.1565563832671728	-0.19039046082696132	0.058830491402403595	-0.17259161966606484	-0.16557898108911218	0.08268832218283251	-0.20445053341720154	0.04419778858425616	-0.0990542585721812	0.10527862820501355	0.15370852950042035	0.06794163364512684	-0.0002835746009626115
3.94	9.142821091890527e-08	0.005602649723414288	-0.3285470809145181	-0.008859627556404348	0.27245795388327565	0.18588678777950918	-0.05855491125944923	-0.20269813457176156	-0.004925387747221066	-0.14359744575730815	-0.1930125250740673	0.01275056501333438	-0.1805136429067602	-0.156424063168231	0.08665432349090452	-0.20079286709855637	0.029441736276055508	-0.07598717060577087	0.08819510976255174	0.15501153221111963	0.06856480305523327	-0.0003027607316806412
3.93	1.3015102687156654e-07	-0.0032248654979269986	-0.30303114466255465	-0.03088793152579683	0.2633431929314156	0.15937986781713676	-0.0703495707782622	-0.1903855249772448	0.00924940119995199	-0.12811076966892188	-0.1913917156595346	-0.03477130802733086	-0.18689003829962303	-0.14518643145717647	0.08970405251153579	-0.19917039584422014	0.014488063436090215	-0.053860130932775974	0.07169196880101936	0.1557826669321969	0.0673895772798403	-0.00031192329814508986
